duration_sec,error,from_cache,params,path,status,ts_utc
5.401,,False,"{""season"": 2026, ""team"": ""Northwestern State""}",/plays/team,200,2026-03-08T04:55:27.385214+00:00
0.262,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Notre Dame""}",/games,200,2026-03-08T04:55:28.961682+00:00
5.7,,False,"{""season"": 2026, ""team"": ""Notre Dame""}",/plays/team,200,2026-03-08T04:55:34.813516+00:00
0.275,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Oakland""}",/games,200,2026-03-08T04:55:36.440213+00:00
4.798,,False,"{""season"": 2026, ""team"": ""Oakland""}",/plays/team,200,2026-03-08T04:55:41.390515+00:00
0.282,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Ohio""}",/games,200,2026-03-08T04:55:43.067923+00:00
4.932,,False,"{""season"": 2026, ""team"": ""Ohio""}",/plays/team,200,2026-03-08T04:55:48.151912+00:00
0.244,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Ohio State""}",/games,200,2026-03-08T04:55:49.754249+00:00
5.66,,False,"{""season"": 2026, ""team"": ""Ohio State""}",/plays/team,200,2026-03-08T04:55:55.566136+00:00
0.271,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Oklahoma""}",/games,200,2026-03-08T04:55:57.187207+00:00
6.325,,False,"{""season"": 2026, ""team"": ""Oklahoma""}",/plays/team,200,2026-03-08T04:56:03.664374+00:00
0.259,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Oklahoma State""}",/games,200,2026-03-08T04:56:05.292349+00:00
5.75,,False,"{""season"": 2026, ""team"": ""Oklahoma State""}",/plays/team,200,2026-03-08T04:56:11.194656+00:00
0.261,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Old Dominion""}",/games,200,2026-03-08T04:56:12.901814+00:00
5.806,,False,"{""season"": 2026, ""team"": ""Old Dominion""}",/plays/team,200,2026-03-08T04:56:18.860552+00:00
0.27,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Oral Roberts""}",/games,200,2026-03-08T04:56:20.620044+00:00
5.698,,False,"{""season"": 2026, ""team"": ""Oral Roberts""}",/plays/team,200,2026-03-08T04:56:26.470438+00:00
0.306,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Oregon""}",/games,200,2026-03-08T04:56:28.279370+00:00
6.777,,False,"{""season"": 2026, ""team"": ""Oregon""}",/plays/team,200,2026-03-08T04:56:35.209040+00:00
0.267,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Oregon State""}",/games,200,2026-03-08T04:56:36.730350+00:00
4.668,,False,"{""season"": 2026, ""team"": ""Oregon State""}",/plays/team,200,2026-03-08T04:56:41.551044+00:00
